Ano,RA,Ano ingresso,Fase_num,Fase_label,Idade,Gênero,Instituição de ensino,Pedra,INDE,IAA,IEG,IPS,IPP,IDA,Mat,Por,Ing,IPV,IAN,Defasagem,Faixa_defasagem
2024,RA-1508,2024,2,Fase 2,10,Feminino,Pública,TOPAZIO,8.1804207793,7.502,7.2294372295,7.51,7.5,9.25,10.0,8.5,,8.166666667,10.0,0,Em fase
2024,RA-1509,2024,2,Fase 2,11,Masculino,Pública,AMETISTA,7.560230303200001,8.502,6.5151515155,7.51,6.666666667,7.5,7.0,8.0,,7.446666667,10.0,0,Em fase
2024,RA-1510,2024,2,Fase 2,11,Feminino,Pública,TOPAZIO,9.464745454400001,10.002,9.7727272725,7.51,9.583333333,10.0,10.0,10.0,,9.003333333,10.0,0,Em fase
2024,RA-785,2022,2,Fase 2,11,Feminino,Pública,TOPAZIO,9.1548666666,9.502,10.0,7.51,8.75,9.0,8.0,10.0,,8.893333333,10.0,0,Em fase
2024,RA-1511,2024,2,Fase 2,11,Feminino,Pública,TOPAZIO,8.9217077641,10.002,9.3271221535,7.51,8.4375,8.75,8.0,9.5,,8.556666667,10.0,0,Em fase
2024,RA-752,2022,2,Fase 2,12,Feminino,Pública,AGATA,6.57279265,9.502,7.525879916999999,7.51,5.9375,5.75,7.0,4.5,,5.613333333,5.0,-1,Moderada
2024,RA-790,2022,2,Fase 2,13,Masculino,Pública,AGATA,6.8089355072,7.502,6.811594203,7.51,7.1875,6.75,4.0,9.5,,6.883333333,5.0,-1,Moderada
2024,RA-590,2021,2,Fase 2,12,Feminino,Privada,AGATA,6.712378053800001,8.002,8.457556936,6.26,7.5,4.0,8.0,0.0,,7.723333333,5.0,-1,Moderada
2024,RA-1512,2024,2,Fase 2,10,Feminino,Pública,TOPAZIO,8.10445,9.502,10.0,7.51,7.8125,5.5,7.0,4.0,,7.61,10.0,0,Em fase
2024,RA-472,2022,2,Fase 2,14,Feminino,Pública,AGATA,6.6397610766,7.502,7.48447205,7.51,6.25,6.25,4.0,8.5,,6.333333333,5.0,-1,Moderada
2024,RA-628,2022,2,Fase 2,13,Masculino,Pública,TOPAZIO,8.2366166666,9.002,10.0,7.51,7.1875,9.0,8.0,10.0,,7.833333333,5.0,-1,Moderada
2024,RA-1513,2024,2,Fase 2,12,Feminino,Pública,AGATA,6.5509171717,8.502,7.5252525255,7.51,7.5,3.75,4.0,3.5,,7.223333333,5.0,-1,Moderada
2024,RA-1514,2024,2,Fase 2,12,Feminino,Pública,AMETISTA,7.520576262600001,9.002,7.979797980000001,7.51,7.1875,5.5,5.0,6.0,,7.273333333,10.0,0,Em fase
2024,RA-629,2022,2,Fase 2,11,Feminino,Pública,TOPAZIO,8.061295238200001,10.002,9.523809524,7.51,7.5,6.0,6.0,6.0,,7.276666667,10.0,0,Em fase
2024,RA-832,2022,2,Fase 2,11,Masculino,Pública,TOPAZIO,8.2403304348,9.002,8.695652174,7.51,7.5,8.0,7.0,9.0,,7.5,10.0,0,Em fase
2024,RA-1515,2024,2,Fase 2,12,Feminino,Pública,QUARTZO,5.832133333300001,6.418,6.6666666665,6.255,6.875,3.5,6.0,1.0,,6.72,5.0,-1,Moderada
2024,RA-833,2022,2,Fase 2,11,Masculino,Pública,TOPAZIO,8.5184577641,9.002,9.3271221535,7.51,8.125,8.0,9.0,7.0,,7.946666667,10.0,0,Em fase
2024,RA-819,2022,2,Fase 2,10,Masculino,Pública,TOPAZIO,8.652552484400001,10.002,7.784679089,7.51,8.4375,9.0,8.0,10.0,,8.503333333,10.0,1,Em fase
2024,RA-1073,2022,3,Fase 3,13,Feminino,Pública,AMETISTA,7.0859945773333335,9.168,6.370972886666667,7.5,6.875,6.5,6.5,5.0,8.0,5.7875,10.0,0,Em fase
2024,RA-494,2022,3,Fase 3,13,Feminino,Privada,AMETISTA,7.922281328333334,7.5,7.329323308333333,8.755,7.8125,6.333333333333333,6.0,5.5,7.5,8.915,10.0,0,Em fase
2024,RA-484,2022,3,Fase 3,13,Masculino,Pública,QUARTZO,3.8354776573333336,8.334,3.9141382866666667,2.51,3.4375,0.0,0.0,0.0,0.0,3.1225,10.0,0,Em fase
2024,RA-496,2021,3,Fase 3,13,Masculino,Privada,AGATA,6.726607507733334,10.002,5.315995871999999,6.255,6.71875,5.666666666666667,5.0,4.5,7.5,6.1625,10.0,0,Em fase
2024,RA-1516,2024,3,Fase 3,13,Feminino,Privada,AMETISTA,7.217066033133334,9.585,5.404288499000001,9.38,7.96875,4.666666666666667,0.0,5.0,9.0,7.5475,10.0,3,Em fase
2024,RA-1143,2021,3,Fase 3,16,Feminino,Pública,QUARTZO,5.881225668333334,9.585,5.201336675,9.38,7.03125,3.1666666666666665,3.0,6.5,0.0,6.79,2.5,-3,Severa
2024,RA-1517,2024,3,Fase 3,15,Masculino,Pública,AGATA,6.240744444466667,9.168,4.305555555666667,9.38,7.5,4.666666666666667,5.0,4.5,4.5,6.7075,5.0,-1,Moderada
2024,RA-1518,2022,3,Fase 3,15,Feminino,Pública,QUARTZO,5.721382142866666,7.084,5.714285714333333,9.38,7.65625,1.75,0.0,3.5,,6.5825,5.0,-1,Moderada
2024,RA-227,2022,3,Fase 3,13,Masculino,Pública,TOPAZIO,8.074015455333335,9.585,8.097577276666668,9.38,7.5,6.5,4.0,6.0,9.5,7.54,10.0,0,Em fase
2024,RA-487,2021,3,Fase 3,12,Feminino,Privada - Programa de Apadrinhamento,TOPAZIO,9.4171373016,9.168,9.441269841333334,9.38,9.0625,9.666666666666666,10.0,9.0,10.0,9.1725,10.0,0,Em fase
2024,RA-1076,2021,3,Fase 3,13,Feminino,Pública,AMETISTA,7.479598365200001,8.334,7.777033492666668,8.125,7.03125,6.333333333333333,5.5,6.5,7.0,6.5425,10.0,0,Em fase
2024,RA-1084,2023,3,Fase 3,12,Feminino,Pública,AGATA,6.9071109649333335,8.751,7.705263158,5.63,7.03125,3.6666666666666665,1.0,6.0,4.0,7.4575,10.0,0,Em fase
2024,RA-1519,2024,3,Fase 3,15,Masculino,,AMETISTA,7.210222117800001,9.585,5.560902255666666,8.755,7.96875,4.833333333333333,0.0,6.5,8.0,7.5025,10.0,3,Em fase
2024,RA-490,2022,3,Fase 3,12,Feminino,Privada,AMETISTA,7.368084290266667,9.168,5.5110047846666665,8.755,7.8125,6.166666666666667,5.5,6.0,7.0,7.295,10.0,1,Em fase
2024,RA-346,2022,3,Fase 3,12,Masculino,Pública,AMETISTA,7.761749603200001,10.002,9.149206349333333,2.51,7.96875,6.166666666666667,6.0,4.5,8.0,8.2525,10.0,0,Em fase
2024,RA-546,2021,3,Fase 3,13,Feminino,Pública,QUARTZO,5.702426010066667,5.832,3.7838383836666662,8.135,5.15625,4.666666666666667,0.0,4.0,10.0,5.5,10.0,0,Em fase
2024,RA-1087,2023,3,Fase 3,13,Feminino,Pública,AGATA,6.913936532,7.917,8.393265993333333,8.755,7.1875,2.6666666666666665,2.0,5.0,1.0,6.58,10.0,0,Em fase
2024,RA-493,2021,3,Fase 3,11,Feminino,Pública,AMETISTA,7.4643250000000005,10.002,8.933333333333334,10.0,7.03125,3.1666666666666665,3.0,4.0,2.5,6.705,10.0,1,Em fase
2024,RA-1520,2024,3,Fase 3,14,Feminino,Pública,AMETISTA,7.0026462121333335,8.334,9.060606060666666,8.75,7.65625,3.75,4.0,3.5,,7.3325,5.0,-1,Moderada
2024,RA-1072,2023,3,Fase 3,12,Masculino,Pública,AMETISTA,7.8153856754,8.751,5.627886710333333,8.755,7.96875,8.166666666666666,8.0,7.0,9.5,7.545,10.0,0,Em fase
2024,RA-1521,2024,3,Fase 3,14,Feminino,Pública,QUARTZO,5.065788844333333,7.5,6.157902555,2.51,6.09375,3.1666666666666665,2.0,5.5,2.0,5.4525,5.0,-1,Moderada
2024,RA-536,2021,3,Fase 3,11,Feminino,Pública,AMETISTA,7.7704681818,8.334,9.109090909,8.135,7.1875,5.5,6.5,4.5,5.5,7.415,10.0,1,Em fase
2024,RA-1079,2023,3,Fase 3,13,Masculino,Pública,QUARTZO,5.4253413299333335,7.5,4.516498316333333,2.51,4.21875,6.333333333333333,5.0,7.5,6.5,4.1625,10.0,0,Em fase
2024,RA-331,2021,3,Fase 3,14,Feminino,Pública,AGATA,6.231045707066668,8.751,7.735353535333334,8.755,6.09375,3.5,4.0,3.5,3.0,5.62,5.0,-1,Moderada
2024,RA-1522,2024,3,Fase 3,13,Masculino,Pública,TOPAZIO,8.3261,8.751,10.0,9.38,6.875,7.0,10.0,4.0,,7.1275,10.0,0,Em fase
2024,RA-1096,2023,3,Fase 3,11,Feminino,Pública,TOPAZIO,9.189883333333334,9.168,9.866666666666667,8.755,9.0625,8.5,8.5,7.0,10.0,9.09,10.0,1,Em fase
2024,RA-513,2021,3,Fase 3,11,Masculino,Privada,TOPAZIO,8.728632539666668,10.002,8.831746031666666,8.135,9.0625,7.666666666666667,9.0,5.5,8.5,8.545,10.0,1,Em fase
2024,RA-531,2022,3,Fase 3,12,Masculino,Pública,AMETISTA,7.9127926470666665,9.168,9.803921568666667,4.38,7.96875,6.666666666666667,6.5,4.5,9.0,7.335,10.0,0,Em fase
2024,RA-1523,2024,3,Fase 3,11,Masculino,Pública,TOPAZIO,8.67371279,6.666,9.283272283333334,8.755,8.90625,8.166666666666666,8.0,6.5,10.0,8.755,10.0,1,Em fase
2024,RA-1524,2024,3,Fase 3,14,Feminino,Pública,QUARTZO,5.5473805555333335,7.917,2.777777777666667,7.51,7.65625,4.0,4.0,,,6.9175,5.0,-1,Moderada
2024,RA-1147,2023,3,Fase 3,15,Feminino,Pública,QUARTZO,5.833118518533334,8.751,6.125925926,8.755,6.25,3.1666666666666665,2.0,5.0,2.5,5.495,5.0,-1,Moderada
2024,RA-479,2021,3,Fase 3,12,Masculino,Privada - Programa de Apadrinhamento,TOPAZIO,8.901966666666668,9.168,9.866666666666667,2.51,9.375,9.666666666666666,10.0,9.0,10.0,9.45,10.0,1,Em fase
2024,RA-517,2021,3,Fase 3,14,Feminino,Pública,QUARTZO,5.880466583166668,7.5,5.266499582333334,2.51,6.041666667,5.0,4.5,4.0,6.5,6.11,10.0,0,Em fase
2024,RA-325,2022,3,Fase 3,12,Masculino,Pública,TOPAZIO,8.385133333233336,9.168,9.866666666666667,7.51,8.333333333,7.0,7.0,5.5,8.5,7.553333333,10.0,0,Em fase
2024,RA-1525,2024,3,Fase 3,13,Masculino,Pública,AMETISTA,7.778263492033334,7.917,8.293650793666666,5.63,8.541666667,7.0,6.5,5.5,9.0,7.553333333,10.0,0,Em fase
2024,RA-518,2022,3,Fase 3,12,Masculino,Pública,AGATA,6.3467483709,8.334,6.8300751879999995,2.51,7.083333333,4.0,7.5,3.5,1.0,6.94,10.0,0,Em fase
2024,RA-1146,2023,3,Fase 3,15,Feminino,Pública,QUARTZO,5.3933086048000005,10.002,5.017209691,6.88,6.25,2.0,2.0,0.0,4.0,5.883333333,5.0,-2,Moderada
2024,RA-530,2021,3,Fase 3,12,Masculino,Pública,AMETISTA,7.214534419433333,8.751,6.468838763666667,9.38,7.083333333,4.5,4.0,6.0,3.5,7.496666667,10.0,0,Em fase
2024,RA-524,2021,3,Fase 3,13,Masculino,Pública,AMETISTA,7.026322556366667,7.083,5.111779448666667,2.51,8.333333333,8.666666666666666,8.5,7.5,10.0,7.39,10.0,0,Em fase
2024,RA-578,2021,3,Fase 3,12,Masculino,Privada - Programa de Apadrinhamento,TOPAZIO,9.066199999966669,10.002,10.0,2.51,9.583333333,9.833333333333334,10.0,9.5,10.0,9.45,10.0,1,Em fase
2024,RA-526,2022,3,Fase 3,14,Masculino,Pública,AMETISTA,7.843157894833334,9.585,9.382456140333334,8.13,7.291666667,7.333333333333333,8.5,3.5,10.0,7.496666667,5.0,-1,Moderada
2024,RA-528,2021,3,Fase 3,13,Masculino,Pública,AMETISTA,7.276330075300001,9.168,5.793483709333334,7.51,7.291666667,6.666666666666667,8.5,4.5,7.0,6.936666667,10.0,0,Em fase
2024,RA-516,2021,3,Fase 3,11,Masculino,Privada - Programa de Apadrinhamento,TOPAZIO,8.384033333366668,10.002,10.0,2.51,8.541666667,8.833333333333334,8.0,8.5,10.0,7.56,10.0,1,Em fase
2024,RA-534,2021,3,Fase 3,14,Masculino,Pública,AMETISTA,7.088855054266667,9.585,6.043441938333333,7.51,7.5,5.0,4.0,4.0,7.0,7.103333333,10.0,0,Em fase
2024,RA-1097,2023,3,Fase 3,15,Masculino,Pública,QUARTZO,5.475324895633334,10.002,4.849791144666667,6.25,6.041666667,3.0,4.5,4.5,0.0,5.88,5.0,-1,Moderada
2024,RA-360,2021,3,Fase 3,14,Feminino,Pública,AGATA,6.293175689166667,8.334,5.618045113,5.0,7.708333333,5.833333333333333,4.0,6.0,7.5,6.993333333,5.0,-1,Moderada
2024,RA-1526,2024,3,Fase 3,13,Feminino,Pública,AMETISTA,7.9798,9.168,10.0,8.75,8.125,3.75,2.0,5.5,,8.1275,10.0,0,Em fase
2024,RA-1077,2023,3,Fase 3,12,Masculino,Pública,QUARTZO,5.543865740733334,0.0,7.703703703666666,6.885,6.40625,2.0,0.0,6.0,0.0,6.37,10.0,0,Em fase
2024,RA-508,2022,3,Fase 3,12,Masculino,Pública,AGATA,6.771708625733333,7.083,5.567251461999999,7.51,7.65625,4.666666666666667,0.0,7.0,7.0,7.5,10.0,1,Em fase
2024,RA-363,2022,3,Fase 3,14,Masculino,Privada,AMETISTA,7.617803571466666,9.585,9.523809524,5.625,7.34375,5.333333333333333,4.0,3.5,8.5,6.955,10.0,0,Em fase
2024,RA-340,2021,3,Fase 3,13,Masculino,Pública,AGATA,6.715437329466668,7.917,6.585769980666666,7.51,6.5625,5.166666666666667,6.0,7.0,2.5,5.83,10.0,0,Em fase
2024,RA-1527,2024,3,Fase 3,13,Masculino,Pública,TOPAZIO,8.631675000000001,9.168,10.0,7.51,7.96875,8.0,9.0,7.0,,7.835,10.0,0,Em fase
2024,RA-509,2021,3,Fase 3,13,Feminino,Pública,AGATA,6.918152272733334,9.168,6.363636363666667,2.51,8.28125,6.0,6.0,4.5,7.5,7.2475,10.0,0,Em fase
2024,RA-500,2021,3,Fase 3,12,Feminino,Privada - Programa de Apadrinhamento,TOPAZIO,8.077708333333334,9.585,10.0,2.51,8.59375,6.666666666666667,6.0,6.0,8.0,8.3775,10.0,0,Em fase
2024,RA-1528,2024,3,Fase 3,13,Masculino,Pública,AMETISTA,7.622584090933335,9.168,7.787878788,7.51,7.96875,5.666666666666667,3.0,6.0,8.0,7.335,10.0,0,Em fase
2024,RA-1089,2023,3,Fase 3,12,Feminino,Pública,AMETISTA,7.6221531746,9.168,7.039682539666667,8.13,7.1875,6.833333333333333,6.0,6.0,8.5,6.995,10.0,0,Em fase
2024,RA-1090,2023,3,Fase 3,14,Masculino,Pública,AMETISTA,7.7652831384,9.585,7.621832358666666,7.51,7.8125,6.333333333333333,3.5,7.5,8.0,7.4175,10.0,0,Em fase
2024,RA-503,2021,3,Fase 3,12,Masculino,Pública,TOPAZIO,8.547495614066667,9.585,9.824561403666666,7.51,7.8125,7.666666666666667,6.0,8.0,9.0,7.7925,10.0,1,Em fase
2024,RA-1093,2023,3,Fase 3,12,Masculino,Pública,TOPAZIO,8.5079027778,7.5,7.722222222333333,8.13,8.90625,8.666666666666666,8.5,8.0,9.5,8.8825,10.0,0,Em fase
2024,RA-1094,2023,3,Fase 3,12,Feminino,Pública,TOPAZIO,8.0164785714,9.168,9.523809523666666,2.51,8.4375,7.333333333333333,6.0,7.5,8.5,8.1675,10.0,0,Em fase
2024,RA-1095,2023,3,Fase 3,14,Masculino,Pública,AGATA,6.108547514666667,7.5,7.84502924,7.51,5.46875,2.3333333333333335,3.0,2.0,2.0,5.125,10.0,0,Em fase
2024,RA-1098,2023,3,Fase 3,14,Feminino,Pública,AGATA,6.5744562514,8.751,5.822406257,7.51,7.34375,3.5,1.0,3.5,6.0,6.7475,10.0,0,Em fase
2024,RA-1106,2023,3,Fase 3,13,Masculino,Pública,QUARTZO,5.936272086266667,8.334,5.4312354313333335,7.51,7.65625,0.0,0.0,0.0,0.0,7.5,10.0,0,Em fase
2024,RA-568,2021,3,Fase 3,16,Masculino,Pública,QUARTZO,5.545864285733334,7.917,3.2619047620000003,8.13,6.5625,5.166666666666667,5.0,5.5,5.0,5.496,5.0,-2,Moderada
2024,RA-558,2022,3,Fase 3,16,Masculino,Pública,QUARTZO,5.048054503133334,9.168,3.7763975156666674,8.13,6.09375,3.0,2.5,4.0,2.5,4.268,5.0,-2,Moderada
2024,RA-559,2021,3,Fase 3,13,Masculino,Pública,AGATA,6.158158974333333,10.002,5.705128205,8.13,6.25,3.1666666666666665,1.0,2.5,6.0,4.728,10.0,0,Em fase
2024,RA-1529,2024,3,Fase 3,14,Feminino,Pública,AGATA,6.710079487200001,6.666,7.435897436,7.51,8.125,5.5,6.0,5.5,5.0,6.964,5.0,-1,Moderada
2024,RA-1111,2023,3,Fase 3,12,Feminino,Pública,AGATA,6.116032815733334,6.249,4.600414078666667,7.5,6.5625,5.0,5.0,4.0,6.0,5.824,10.0,1,Em fase
2024,RA-1108,2023,3,Fase 3,13,Masculino,Pública,AGATA,6.017215010400001,9.168,3.7546583853333337,8.13,7.1875,3.6666666666666665,3.5,3.5,4.0,5.422,10.0,0,Em fase
2024,RA-542,2021,3,Fase 3,13,Feminino,Pública,AGATA,6.7205649586,8.751,6.481366459666667,8.13,7.03125,3.9333333333333336,1.5,5.0,5.3,6.232,10.0,0,Em fase
2024,RA-543,2022,3,Fase 3,12,Feminino,Pública,TOPAZIO,8.0467871118,8.751,9.616977225666666,2.51,8.90625,6.833333333333333,7.0,6.5,7.0,8.7,10.0,1,Em fase
2024,RA-1530,2024,3,Fase 3,13,Masculino,Pública,QUARTZO,4.6391535714200005,0.0,2.5238095237666665,8.13,7.03125,2.8333333333333335,1.5,7.0,0.0,5.258,10.0,0,Em fase
2024,RA-555,2021,3,Fase 3,14,Masculino,Pública,QUARTZO,5.111470186333333,10.002,2.7505175983333334,6.885,5.0,4.333333333333333,5.0,4.0,4.0,5.03,5.0,-1,Moderada
2024,RA-1531,2024,3,Fase 3,14,Masculino,Pública,AMETISTA,7.0491790134,8.751,7.9726867336666665,7.505,7.34375,5.833333333333333,4.5,8.0,5.0,7.14,5.0,-1,Moderada
2024,RA-1099,2023,3,Fase 3,14,Feminino,Pública,AMETISTA,7.332483333333334,8.334,8.133333333333333,10.0,7.8125,3.8333333333333335,2.5,3.5,5.5,6.6225,10.0,0,Em fase
2024,RA-1154,2023,3,Fase 3,14,Masculino,Pública,AMETISTA,7.5660750000000005,7.917,9.200000000000001,7.51,7.34375,8.0,7.0,7.0,10.0,6.745,5.0,-1,Moderada
2024,RA-1100,2023,3,Fase 3,12,Masculino,Pública,AGATA,6.649708333333334,7.5,7.1000000000000005,7.51,6.71875,4.666666666666667,4.0,4.0,6.0,5.6175,10.0,1,Em fase
2024,RA-381,2021,3,Fase 3,15,Masculino,Pública,QUARTZO,5.940775,8.334,6.133333333333333,7.51,6.71875,3.6666666666666665,2.5,4.5,4.0,6.1225,5.0,-2,Moderada
2024,RA-364,2021,3,Fase 3,13,Masculino,Pública,TOPAZIO,8.2697037582,8.751,9.526143791,7.51,7.96875,7.5,8.0,5.0,9.5,7.2075,10.0,0,Em fase
2024,RA-539,2022,3,Fase 3,13,Feminino,Privada - Programa de Apadrinhamento,TOPAZIO,8.465533333333335,10.002,9.233333333333333,7.51,8.75,5.833333333333333,5.0,3.5,9.0,9.13,10.0,0,Em fase
2024,RA-573,2021,3,Fase 3,13,Masculino,Pública,AMETISTA,7.839050000000001,9.168,9.5,8.755,7.8125,5.0,6.0,3.5,5.5,6.8275,10.0,0,Em fase
2024,RA-1107,2023,3,Fase 3,13,Feminino,Pública,QUARTZO,5.9731,8.751,6.2,2.51,7.5,2.5,1.0,3.5,3.0,6.785,10.0,0,Em fase
2024,RA-368,2021,3,Fase 3,15,Masculino,Pública,AGATA,6.782158333333333,7.917,6.166666666666667,7.51,7.65625,7.0,4.5,7.0,9.5,6.7025,5.0,-1,Moderada
2024,RA-387,2021,3,Fase 3,15,Masculino,Pública,AGATA,6.125500000000001,7.5,7.166666666666667,7.51,6.25,4.333333333333333,5.0,4.0,4.0,5.9975,5.0,-1,Moderada
2024,RA-556,2021,3,Fase 3,13,Feminino,Pública,QUARTZO,5.833377380933333,7.083,6.171428571333333,2.51,6.40625,3.8333333333333335,1.5,4.5,5.5,6.1625,10.0,0,Em fase
2024,RA-389,2021,3,Fase 3,13,Masculino,Pública,AMETISTA,7.2079551282,9.585,6.674358974333333,8.76,6.5625,5.166666666666667,6.5,4.0,5.0,6.745,10.0,0,Em fase
2024,RA-390,2022,3,Fase 3,13,Feminino,Pública,AGATA,6.5472236842000004,7.5,6.080701754333333,8.755,6.5625,4.166666666666667,3.0,2.5,7.0,6.08,10.0,0,Em fase
2024,RA-376,2021,3,Fase 3,14,Feminino,Pública,QUARTZO,5.896573588800001,10.002,8.287284610666667,2.51,6.5625,2.8333333333333335,2.0,5.0,1.5,6.325,5.0,-1,Moderada
2024,RA-584,2021,3,Fase 3,12,Feminino,Pública,AGATA,6.752914393933334,8.751,5.636363636333333,8.755,7.34375,4.333333333333333,2.0,5.0,6.0,6.37,10.0,0,Em fase
2024,RA-535,2021,3,Fase 3,12,Feminino,Pública,AMETISTA,7.659555952400001,9.168,7.161904762,8.135,7.96875,6.0,7.0,5.5,5.5,7.5,10.0,0,Em fase
2024,RA-547,2021,3,Fase 3,13,Feminino,Pública,AMETISTA,7.2102906723333335,8.751,7.030620028333334,8.135,5.625,6.833333333333333,9.0,4.5,7.0,5.932,10.0,0,Em fase
2024,RA-557,2021,3,Fase 3,12,Masculino,Privada - Programa de Apadrinhamento,TOPAZIO,9.350986466133334,10.002,8.756265663999999,7.51,10.0,9.666666666666666,10.0,9.0,10.0,9.576,10.0,0,Em fase
2024,RA-548,2021,3,Fase 3,13,Masculino,Pública,AMETISTA,7.240168803466668,9.168,7.600427350666667,7.51,5.9375,6.666666666666667,9.0,5.0,6.0,5.626,10.0,0,Em fase
2024,RA-1102,2023,3,Fase 3,12,Masculino,Pública,TOPAZIO,8.440611904733334,8.751,9.390476190333333,8.13,5.9375,9.333333333333334,10.0,8.0,10.0,7.07,10.0,1,Em fase
2024,RA-1532,2024,3,Fase 3,15,Masculino,Pública,QUARTZO,4.548544781066667,0.0,3.9057239053333332,7.51,7.5,2.0,0.0,6.0,0.0,6.832,5.0,-1,Moderada
2024,RA-538,2022,3,Fase 3,14,Masculino,Pública,AGATA,6.514094017066666,8.751,7.668803418666666,7.51,5.625,6.166666666666667,10.0,4.5,4.0,5.292,5.0,-1,Moderada
2024,RA-365,2022,3,Fase 3,11,Feminino,Pública,TOPAZIO,8.526983333333334,9.585,10.0,7.51,8.4375,6.666666666666667,8.0,7.0,5.0,8.202,10.0,1,Em fase
2024,RA-563,2021,3,Fase 3,12,Feminino,Pública,TOPAZIO,8.595447619066668,9.168,9.461904762000001,8.135,8.125,8.333333333333334,10.0,9.0,6.0,7.468,10.0,0,Em fase
2024,RA-1157,2023,3,Fase 3,15,Masculino,Pública,AMETISTA,7.916082936533334,9.585,9.082539682666665,7.51,7.96875,7.0,8.0,6.0,7.0,8.466,5.0,-1,Moderada
2024,RA-258,2021,3,Fase 3,13,Feminino,Pública,AGATA,6.429063888866667,7.084,6.944444444333333,7.51,7.34375,2.5,,5.0,0.0,6.732,10.0,0,Em fase
2024,RA-369,2022,3,Fase 3,13,Masculino,Pública,QUARTZO,5.667282265,8.751,4.908119658333334,7.51,6.40625,1.6666666666666667,0.0,0.0,5.0,5.428,10.0,0,Em fase
2024,RA-375,2021,3,Fase 3,13,Masculino,Pública,AMETISTA,7.970034615400001,9.585,9.443589743666667,7.51,7.1875,6.833333333333333,9.0,5.5,6.0,6.432,10.0,0,Em fase
2024,RA-1533,2024,3,Fase 3,14,Feminino,Pública,TOPAZIO,9.089828985533336,9.168,9.710144927666667,8.135,8.5,9.5,10.0,8.5,10.0,8.3375,10.0,0,Em fase
2024,RA-1534,2024,3,Fase 3,13,Feminino,Pública,AMETISTA,7.188366666666667,7.917,9.666666666666666,8.135,8.0,1.1666666666666667,2.0,1.5,0.0,8.0825,10.0,0,Em fase
2024,RA-1160,2023,3,Fase 3,14,Masculino,Pública,AGATA,6.274190982333334,8.751,8.201288245,7.51,6.25,3.1666666666666665,5.5,2.0,2.0,6.2475,5.0,-1,Moderada
2024,RA-562,2021,3,Fase 3,13,Feminino,Pública,TOPAZIO,8.392733333333334,8.334,9.833333333333334,8.135,7.625,7.833333333333333,7.5,7.5,8.5,7.25,10.0,0,Em fase
2024,RA-1112,2023,3,Fase 3,13,Masculino,Pública,AGATA,6.8560823939999995,9.585,9.02791197,8.135,5.375,4.0,4.0,4.0,4.0,4.705,10.0,0,Em fase
2024,RA-1535,2024,3,Fase 3,13,Feminino,Pública,AMETISTA,7.109390969933334,8.751,5.103121516333333,7.51,7.125,5.833333333333333,7.5,5.5,4.5,7.9175,10.0,0,Em fase
2024,RA-1536,2024,3,Fase 3,15,Feminino,Pública,AMETISTA,7.653744444466668,9.168,8.722222222333334,8.135,7.875,7.0,10.0,3.5,7.5,7.4575,5.0,-1,Moderada
2024,RA-357,2022,3,Fase 3,14,Masculino,Pública,AMETISTA,7.731569404200001,8.751,9.028180354333333,8.135,7.875,7.666666666666667,8.5,7.0,7.5,7.0825,5.0,-1,Moderada
2024,RA-583,2021,3,Fase 3,14,Feminino,Pública,AMETISTA,7.447591035933334,7.917,8.904455179666668,8.135,6.875,5.0,6.5,4.5,4.0,6.87,10.0,0,Em fase
2024,RA-1537,2024,3,Fase 3,14,Feminino,Pública,TOPAZIO,8.176263231333333,9.168,8.33064949,8.135,8.125,8.666666666666666,10.0,6.0,10.0,8.67,5.0,-1,Moderada
2024,RA-599,2022,3,Fase 3,12,Masculino,Pública,TOPAZIO,8.3569352941,10.002,8.607843137333333,9.375,7.083333333,7.666666666666667,8.0,7.0,8.0,7.28,10.0,1,Em fase
2024,RA-651,2022,3,Fase 3,12,Feminino,Pública,TOPAZIO,8.689300000100001,9.168,10.0,7.51,8.541666667,7.5,10.0,6.0,6.5,8.336666667,10.0,1,Em fase
2024,RA-1131,2023,3,Fase 3,13,Feminino,Privada - Programa de Apadrinhamento,TOPAZIO,8.2889555555,8.334,9.277777777666666,6.255,7.291666667,8.333333333333334,8.0,7.0,10.0,7.893333333,10.0,0,Em fase
2024,RA-403,2021,3,Fase 3,14,Masculino,Pública,TOPAZIO,8.008488888833334,8.751,7.361111111,7.51,8.541666667,7.666666666666667,6.0,8.0,9.0,7.613333333,10.0,0,Em fase
2024,RA-1538,2021,3,Fase 3,13,Masculino,Pública,AMETISTA,7.9631703704333345,9.168,7.935185184999999,8.13,7.916666667,7.166666666666667,7.5,6.0,8.0,7.106666667,10.0,1,Em fase
2024,RA-469,2022,3,Fase 3,13,Feminino,Pública,AMETISTA,7.684639869300001,9.168,9.498366013,7.51,7.291666667,5.0,6.0,4.0,5.0,6.94,10.0,0,Em fase
2024,RA-1121,2023,3,Fase 3,12,Masculino,Pública,TOPAZIO,8.407166666633334,9.585,10.0,7.51,7.083333333,6.666666666666667,9.0,5.0,6.0,8.28,10.0,0,Em fase
2024,RA-1122,2023,3,Fase 3,12,Masculino,Pública,AMETISTA,7.817322222166666,8.751,9.861111111,7.51,7.083333333,5.333333333333333,5.0,4.5,6.5,7.22,10.0,1,Em fase
2024,RA-422,2022,3,Fase 3,14,Masculino,Pública,QUARTZO,5.544981481433334,7.5,6.157407407333333,7.51,6.458333333,2.8333333333333335,3.0,4.5,1.0,5.5,5.0,-1,Moderada
